mut,rec,seqLen,dualInf,rep,frag_type,seq_names,sim_pval,BC_KA_pval,aligned_start,aligned_end,aligned_length,seq1_begin,seq1_end,seq1_length,seq2_begin,seq2_end,seq2_length,num_poly,num_dif,total_diffs,mismatch_penalty,
0.001,1.00E-07,1000,0.05,2,GI,seq_220;seq_722,0,4.78E-06,690,1680,991,690,1680,991,690,1680,991,783,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_245;seq_866,0,4.78E-06,690,1680,991,690,1680,991,690,1680,991,783,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_286;seq_852,0,4.78E-06,690,1680,991,690,1680,991,690,1680,991,783,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_368;seq_656,0,4.78E-06,690,1680,991,690,1680,991,690,1680,991,783,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_368;seq_722,0,4.78E-06,690,1680,991,690,1680,991,690,1680,991,783,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_384;seq_866,0,4.78E-06,690,1680,991,690,1680,991,690,1680,991,783,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_396;seq_656,0,4.78E-06,690,1680,991,690,1680,991,690,1680,991,783,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_438;seq_722,0,4.78E-06,690,1680,991,690,1680,991,690,1680,991,783,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_550;seq_722,0,4.78E-06,690,1680,991,690,1680,991,690,1680,991,783,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_624;seq_866,0,4.78E-06,690,1680,991,690,1680,991,690,1680,991,783,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_656;seq_872,0,4.78E-06,690,1680,991,690,1680,991,690,1680,991,783,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_656;seq_985,0,4.78E-06,690,1680,991,690,1680,991,690,1680,991,783,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_688;seq_722,0,4.78E-06,690,1680,991,690,1680,991,690,1680,991,783,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_708;seq_722,0,4.78E-06,690,1680,991,690,1680,991,690,1680,991,783,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_708;seq_852,0,4.78E-06,690,1680,991,690,1680,991,690,1680,991,783,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_783;seq_841,0,4.78E-06,690,1680,991,690,1680,991,690,1680,991,783,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_814;seq_866,0,4.78E-06,690,1680,991,690,1680,991,690,1680,991,783,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_852;seq_864,0,4.78E-06,690,1680,991,690,1680,991,690,1680,991,783,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_864;seq_866,0,4.78E-06,690,1680,991,690,1680,991,690,1680,991,783,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_443;seq_740,0,4.78E-06,688,1677,990,688,1677,990,688,1677,990,783,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_448;seq_740,0,4.78E-06,688,1677,990,688,1677,990,688,1677,990,783,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_740;seq_943,0,4.78E-06,688,1677,990,688,1677,990,688,1677,990,783,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_167;seq_656,0,4.83E-06,690,1621,932,690,1621,932,690,1621,932,739,0,53,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_398;seq_722,0,4.83E-06,690,1621,932,690,1621,932,690,1621,932,739,0,53,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_11;seq_401,0,4.84E-06,688,1639,952,688,1639,952,688,1639,952,753,0,52,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_62;seq_401,0,4.84E-06,688,1639,952,688,1639,952,688,1639,952,753,0,52,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_177;seq_401,0,4.84E-06,688,1639,952,688,1639,952,688,1639,952,753,0,52,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_401;seq_687,0,4.84E-06,688,1639,952,688,1639,952,688,1639,952,753,0,52,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_401;seq_713,0,4.84E-06,688,1639,952,688,1639,952,688,1639,952,753,0,52,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_401;seq_773,0,4.84E-06,688,1639,952,688,1639,952,688,1639,952,753,0,52,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_401;seq_782,0,4.84E-06,688,1639,952,688,1639,952,688,1639,952,753,0,52,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_401;seq_816,0,4.84E-06,688,1639,952,688,1639,952,688,1639,952,753,0,52,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_354;seq_904,0,4.85E-06,689,1528,840,689,1528,840,689,1528,840,676,0,58,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_1;seq_196,0,4.93E-06,779,1680,902,779,1680,902,779,1680,902,712,0,55,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_196;seq_242,0,4.93E-06,779,1680,902,779,1680,902,779,1680,902,712,0,55,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_196;seq_722,0,4.93E-06,779,1680,902,779,1680,902,779,1680,902,712,0,55,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_216;seq_405,0,4.93E-06,688,1584,897,688,1584,897,688,1584,897,712,0,55,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_405;seq_443,0,4.93E-06,688,1584,897,688,1584,897,688,1584,897,712,0,55,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_405;seq_448,0,4.93E-06,688,1584,897,688,1584,897,688,1584,897,712,0,55,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_405;seq_943,0,4.93E-06,688,1584,897,688,1584,897,688,1584,897,712,0,55,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_43;seq_161,0,4.93E-06,762,1680,919,762,1680,919,762,1680,919,725,0,54,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_354;seq_650,0,4.93E-06,695,1607,913,695,1607,913,695,1607,913,725,0,54,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_359;seq_740,0,4.96E-06,689,1677,989,689,1677,989,689,1677,989,782,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_43;seq_885,0,5.00E-06,690,1544,855,690,1544,855,690,1544,855,687,0,57,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_216;seq_897,0,5.03E-06,730,1680,951,730,1680,951,730,1680,951,752,0,52,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_443;seq_897,0,5.03E-06,730,1680,951,730,1680,951,730,1680,951,752,0,52,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_783;seq_897,0,5.03E-06,730,1680,951,730,1680,951,730,1680,951,752,0,52,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_897;seq_984,0,5.03E-06,730,1680,951,730,1680,951,730,1680,951,752,0,52,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_216;seq_422,0,5.14E-06,780,1680,901,780,1680,901,780,1680,901,711,0,55,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_277;seq_936,0,5.14E-06,780,1680,901,780,1680,901,780,1680,901,711,0,55,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_317;seq_936,0,5.14E-06,780,1680,901,780,1680,901,780,1680,901,711,0,55,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_422;seq_443,0,5.14E-06,780,1680,901,780,1680,901,780,1680,901,711,0,55,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_422;seq_448,0,5.14E-06,780,1680,901,780,1680,901,780,1680,901,711,0,55,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_422;seq_943,0,5.14E-06,780,1680,901,780,1680,901,780,1680,901,711,0,55,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_586;seq_936,0,5.14E-06,780,1680,901,780,1680,901,780,1680,901,711,0,55,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_656;seq_936,0,5.14E-06,780,1680,901,780,1680,901,780,1680,901,711,0,55,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_672;seq_936,0,5.14E-06,780,1680,901,780,1680,901,780,1680,901,711,0,55,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_917;seq_936,0,5.14E-06,780,1680,901,780,1680,901,780,1680,901,711,0,55,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_354;seq_489,0,5.22E-06,688,1540,853,688,1540,853,688,1540,853,686,0,57,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_401;seq_978,0,5.23E-06,690,1639,950,690,1639,950,690,1639,950,751,0,52,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_29;seq_830,0,5.35E-06,685,1593,909,685,1593,909,685,1593,909,723,0,54,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_102;seq_363,0,5.35E-06,685,1593,909,685,1593,909,685,1593,909,723,0,54,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_102;seq_483,0,5.35E-06,685,1593,909,685,1593,909,685,1593,909,723,0,54,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_102;seq_705,0,5.35E-06,685,1593,909,685,1593,909,685,1593,909,723,0,54,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_216;seq_558,0,5.45E-06,748,1680,933,748,1680,933,748,1680,933,736,0,53,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_443;seq_558,0,5.45E-06,748,1680,933,748,1680,933,748,1680,933,736,0,53,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_448;seq_558,0,5.45E-06,748,1680,933,748,1680,933,748,1680,933,736,0,53,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_483;seq_900,0,5.45E-06,748,1680,933,748,1680,933,748,1680,933,736,0,53,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_558;seq_783,0,5.45E-06,748,1680,933,748,1680,933,748,1680,933,736,0,53,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_558;seq_943,0,5.45E-06,748,1680,933,748,1680,933,748,1680,933,736,0,53,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_558;seq_984,0,5.45E-06,748,1680,933,748,1680,933,748,1680,933,736,0,53,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_705;seq_900,0,5.45E-06,748,1680,933,748,1680,933,748,1680,933,736,0,53,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_193;seq_440,0,5.53E-06,708,1544,837,708,1544,837,708,1544,837,673,0,58,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_216;seq_308,0,5.58E-06,782,1680,899,782,1680,899,782,1680,899,709,0,55,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_308;seq_443,0,5.58E-06,782,1680,899,782,1680,899,782,1680,899,709,0,55,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_308;seq_448,0,5.58E-06,782,1680,899,782,1680,899,782,1680,899,709,0,55,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_308;seq_936,0,5.58E-06,782,1680,899,782,1680,899,782,1680,899,709,0,55,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_308;seq_943,0,5.58E-06,782,1680,899,782,1680,899,782,1680,899,709,0,55,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_272;seq_544,0,5.65E-06,734,1680,947,734,1680,947,734,1680,947,749,0,52,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_392;seq_544,0,5.65E-06,734,1680,947,734,1680,947,734,1680,947,749,0,52,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_544;seq_866,0,5.65E-06,734,1680,947,734,1680,947,734,1680,947,749,0,52,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_108;seq_272,0,5.76E-06,689,1672,984,689,1672,984,689,1672,984,778,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_108;seq_392,0,5.76E-06,689,1672,984,689,1672,984,689,1672,984,778,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_88;seq_384,0,5.94E-06,689,1538,850,689,1538,850,689,1538,850,683,0,57,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_88;seq_401,0,5.94E-06,689,1538,850,689,1538,850,689,1538,850,683,0,57,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_108;seq_866,0,5.98E-06,690,1672,983,690,1672,983,690,1672,983,777,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_66;seq_100,0,5.98E-06,698,1680,983,698,1680,983,698,1680,983,777,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_100;seq_160,0,5.98E-06,698,1680,983,698,1680,983,698,1680,983,777,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_100;seq_286,0,5.98E-06,698,1680,983,698,1680,983,698,1680,983,777,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_100;seq_363,0,5.98E-06,698,1680,983,698,1680,983,698,1680,983,777,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_100;seq_708,0,5.98E-06,698,1680,983,698,1680,983,698,1680,983,777,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_100;seq_811,0,5.98E-06,698,1680,983,698,1680,983,698,1680,983,777,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_100;seq_917,0,5.98E-06,698,1680,983,698,1680,983,698,1680,983,777,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_401;seq_503,0,6.19E-06,776,1639,864,776,1639,864,776,1639,864,682,0,57,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_656;seq_681,0,6.20E-06,799,1680,882,799,1680,882,799,1680,882,694,0,56,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_29;seq_872,0,6.29E-06,689,1593,905,689,1593,905,689,1593,905,719,0,54,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_408;seq_864,0,6.44E-06,684,1663,980,684,1663,980,684,1663,980,775,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_193;seq_277,0,6.47E-06,734,1606,873,734,1606,873,734,1606,873,693,0,56,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_43;seq_647,0,6.52E-06,842,1680,839,842,1680,839,842,1680,839,658,0,59,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_193;seq_503,0,6.52E-06,776,1606,831,776,1606,831,776,1606,831,658,0,59,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_11;seq_272,0,6.58E-06,683,1680,998,683,1680,998,683,1680,998,790,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_11;seq_830,0,6.58E-06,683,1680,998,683,1680,998,683,1680,998,790,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_62;seq_272,0,6.58E-06,683,1680,998,683,1680,998,683,1680,998,790,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_62;seq_830,0,6.58E-06,683,1680,998,683,1680,998,683,1680,998,790,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_104;seq_220,0,6.58E-06,683,1680,998,683,1680,998,683,1680,998,790,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_113;seq_373,0,6.58E-06,683,1680,998,683,1680,998,683,1680,998,790,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_272;seq_687,0,6.58E-06,683,1680,998,683,1680,998,683,1680,998,790,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_320;seq_830,0,6.58E-06,683,1680,998,683,1680,998,683,1680,998,790,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_363;seq_758,0,6.58E-06,683,1680,998,683,1680,998,683,1680,998,790,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_363;seq_814,0,6.58E-06,683,1680,998,683,1680,998,683,1680,998,790,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_381;seq_713,0,6.58E-06,683,1680,998,683,1680,998,683,1680,998,790,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_483;seq_834,0,6.58E-06,683,1680,998,683,1680,998,683,1680,998,790,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_586;seq_708,0,6.58E-06,683,1680,998,683,1680,998,683,1680,998,790,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_687;seq_830,0,6.58E-06,683,1680,998,683,1680,998,683,1680,998,790,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_705;seq_834,0,6.58E-06,683,1680,998,683,1680,998,683,1680,998,790,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_708;seq_782,0,6.58E-06,683,1680,998,683,1680,998,683,1680,998,790,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_713;seq_954,0,6.58E-06,683,1680,998,683,1680,998,683,1680,998,790,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_713;seq_997,0,6.58E-06,683,1680,998,683,1680,998,683,1680,998,790,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_830;seq_834,0,6.58E-06,683,1680,998,683,1680,998,683,1680,998,790,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_208;seq_216,0,6.58E-06,830,1680,851,830,1680,851,830,1680,851,669,0,58,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_208;seq_443,0,6.58E-06,830,1680,851,830,1680,851,830,1680,851,669,0,58,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_208;seq_448,0,6.58E-06,830,1680,851,830,1680,851,830,1680,851,669,0,58,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_208;seq_943,0,6.58E-06,830,1680,851,830,1680,851,830,1680,851,669,0,58,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_384;seq_470,0,6.60E-06,688,1625,938,688,1625,938,688,1625,938,745,0,52,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_401;seq_470,0,6.60E-06,688,1625,938,688,1625,938,688,1625,938,745,0,52,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_231;seq_259,0,6.64E-06,689,1609,921,689,1609,921,689,1609,921,731,0,53,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_231;seq_830,0,6.64E-06,689,1609,921,689,1609,921,689,1609,921,731,0,53,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_311;seq_328,0,6.64E-06,683,1601,919,683,1601,919,683,1601,919,731,0,53,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_384;seq_923,0,6.70E-06,722,1680,959,722,1680,959,722,1680,959,759,0,51,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_277;seq_401,0,6.82E-06,734,1639,906,734,1639,906,734,1639,906,717,0,54,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_43;seq_824,0,6.82E-06,690,1592,903,690,1592,903,690,1592,903,717,0,54,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_4;seq_373,0,6.82E-06,684,1680,997,684,1680,997,684,1680,997,789,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_4;seq_483,0,6.82E-06,684,1680,997,684,1680,997,684,1680,997,789,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_4;seq_705,0,6.82E-06,684,1680,997,684,1680,997,684,1680,997,789,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_320;seq_864,0,6.82E-06,684,1680,997,684,1680,997,684,1680,997,789,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_363;seq_864,0,6.82E-06,684,1680,997,684,1680,997,684,1680,997,789,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_373;seq_783,0,6.82E-06,684,1680,997,684,1680,997,684,1680,997,789,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_373;seq_964,0,6.82E-06,684,1680,997,684,1680,997,684,1680,997,789,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_483;seq_964,0,6.82E-06,684,1680,997,684,1680,997,684,1680,997,789,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_705;seq_964,0,6.82E-06,684,1680,997,684,1680,997,684,1680,997,789,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_834;seq_864,0,6.82E-06,684,1680,997,684,1680,997,684,1680,997,789,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_483;seq_798,0,6.86E-06,740,1680,941,740,1680,941,740,1680,941,744,0,52,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_705;seq_798,0,6.86E-06,740,1680,941,740,1680,941,740,1680,941,744,0,52,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_259;seq_373,0,6.86E-06,687,1623,937,687,1623,937,687,1623,937,744,0,52,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_259;seq_814,0,6.86E-06,687,1623,937,687,1623,937,687,1623,937,744,0,52,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_354;seq_471,0,6.91E-06,688,1607,920,688,1607,920,688,1607,920,730,0,53,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_384;seq_386,0,6.94E-06,688,1665,978,688,1665,978,688,1665,978,773,0,50,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_216;seq_978,0,6.96E-06,690,1649,960,690,1649,960,690,1649,960,758,0,51,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_443;seq_978,0,6.96E-06,690,1649,960,690,1649,960,690,1649,960,758,0,51,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_448;seq_978,0,6.96E-06,690,1649,960,690,1649,960,690,1649,960,758,0,51,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_943;seq_978,0,6.96E-06,690,1649,960,690,1649,960,690,1649,960,758,0,51,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_17;seq_586,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_17;seq_782,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_32;seq_109,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_32;seq_840,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_32;seq_979,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_54;seq_270,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_54;seq_424,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_109;seq_783,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_132;seq_586,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_132;seq_782,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_170;seq_834,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_270;seq_903,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_286;seq_713,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_286;seq_801,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_363;seq_461,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_363;seq_478,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_368;seq_830,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_424;seq_864,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_424;seq_903,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_483;seq_663,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_522;seq_586,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_522;seq_782,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_579;seq_586,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_579;seq_782,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_586;seq_846,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_586;seq_864,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_663;seq_705,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_708;seq_713,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_708;seq_801,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_782;seq_846,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_783;seq_840,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_834;seq_984,0,7.08E-06,685,1680,996,685,1680,996,685,1680,996,788,0,49,None,"
"
0.001,1.00E-07,1000,0.05,2,GI,seq_384;seq_498,0,7.14E-06,741,1680,940,741,1680,940,741,1680,940,743,0,52,None,"
"
